7,53,0
6,53,0
89,52,0
86,52,0
84,52,1
79,52,0
77,52,0
72,52,4
70,52,7
68,52,0
64,52,1
63,52,0
62,52,0
61,52,0
60,52,0
59,52,0
57,52,0
56,52,0
55,52,0
54,52,0
52,52,29
51,52,12
50,52,0
39,52,0
38,52,0
36,52,8
35,52,0
33,52,0
30,52,0
29,52,0
27,52,0
26,52,0
25,52,0
24,52,0
23,52,22
22,52,0
20,52,1
18,52,45
13,52,0
11,52,0
10,52,0
9,52,0
8,52,0
7,52,0
6,52,0
89,51,0
88,51,35
86,51,43
84,51,10
81,51,36
79,51,0
77,51,0
73,51,0
71,51,0
69,51,16
67,51,0
63,51,0
62,51,0
61,51,0
60,51,6
59,51,0
58,51,43
57,51,11
55,51,0
54,51,0
51,51,0
50,51,0
39,51,0
38,51,0
36,51,3
35,51,0
33,51,0
30,51,0
29,51,0
27,51,0
26,51,0
25,51,0
24,51,0
23,51,47
22,51,0
20,51,0
18,51,22
13,51,0
12,51,38
11,51,0
9,51,0
7,51,0
89,50,0
88,50,0
84,50,29
81,50,31
79,50,0
77,50,0
73,50,0
71,50,0
69,50,0
67,50,0
66,50,0
64,50,0
63,50,0
62,50,0
61,50,0
59,50,0
58,50,0
57,50,44
56,50,0
55,50,0
54,50,0
53,50,0
51,50,0
50,50,0
39,50,0
38,50,0
36,50,0
35,50,4
34,50,15
32,50,31
30,50,0
29,50,0
28,50,0
27,50,0
25,50,0
24,50,0
23,50,39
22,50,0
21,50,0
20,50,0
18,50,15
14,50,23
12,50,0
11,50,0
10,50,0
9,50,0
8,50,0
7,50,3
89,49,0
88,49,0
84,49,27
81,49,36
79,49,0
77,49,0
74,49,0
72,49,0
70,49,22
68,49,14
66,49,0
65,49,0
63,49,0
61,49,0
60,49,0
59,49,0
58,49,0
56,49,0
55,49,0
54,49,0
53,49,0
52,49,0
51,49,0
50,49,38
38,49,0
37,49,0
36,49,27
35,49,0
34,49,0
33,49,0
32,49,35
31,49,0
30,49,0
28,49,0
27,49,0
26,49,0
25,49,0
24,49,0
23,49,26
22,49,0
21,49,0
20,49,10
18,49,16
14,49,1
12,49,0
10,49,0
8,49,0
88,48,0
84,48,32
79,48,0
77,48,0
74,48,0
72,48,0
70,48,0
68,48,0
66,48,0
64,48,0
63,48,0
62,48,0
61,48,0
60,48,0
58,48,0
57,48,5
56,48,0
55,48,0
54,48,0
53,48,0
52,48,0
50,48,0
49,48,0
38,48,0
37,48,0
36,48,0
35,48,0
34,48,0
33,48,0
31,48,0
30,48,0
28,48,0
27,48,0
26,48,0
25,48,13
24,48,0
22,48,0
21,48,0
18,48,21
13,48,4
12,48,0
11,48,0
10,48,2
9,48,0
8,48,11
88,47,0
87,47,0
79,47,0
77,47,0
74,47,1
72,47,10
70,47,20
68,47,16
66,47,0
62,47,50
61,47,0
60,47,0
59,47,0
57,47,0
56,47,0
55,47,0
54,47,0
53,47,0
51,47,0
50,47,0
49,47,0
48,47,0
47,47,0
46,47,0
45,47,0
38,47,40
37,47,0
35,47,0
34,47,0
33,47,0
32,47,0
31,47,0
29,47,0
28,47,0
27,47,0
26,47,0
25,47,0
24,47,0
22,47,0
21,47,0
18,47,29
15,47,19
13,47,0
11,47,0
9,47,0
88,46,0
87,46,0
82,46,42
79,46,0
77,46,0
75,46,9
73,46,0
71,46,16
69,46,16
66,46,26
64,46,0
63,46,42
62,46,0
61,46,0
59,46,0
58,46,0
57,46,0
55,46,40
53,46,0
52,46,0
51,46,0
50,46,0
48,46,0
46,46,25
45,46,0
44,46,0
43,46,43
39,46,0
38,46,2
36,46,0
33,46,0
32,46,0
31,46,0
30,46,0
29,46,0
27,46,0
26,46,0
25,46,0
24,46,0
22,46,7
21,46,0
18,46,42
15,46,36
14,46,46
13,46,0
12,46,0
11,46,50
10,46,0
9,46,28
88,45,2
87,45,0
85,45,12
82,45,42
79,45,0
77,45,0
75,45,0
73,45,0
71,45,1
69,45,6
64,45,0
62,45,46
61,45,36
58,45,45
57,45,0
56,45,0
55,45,0
54,45,0
53,45,0
52,45,0
51,45,0
50,45,0
49,45,0
48,45,0
47,45,0
46,45,0
45,45,43
44,45,7
43,45,0
42,45,0
39,45,0
38,45,0
37,45,0
36,45,0
35,45,0
34,45,0
33,45,0
31,45,0
30,45,0
29,45,0
28,45,0
27,45,0
25,45,0
24,45,24
23,45,0
21,45,0
16,45,5
14,45,0
13,45,0
12,45,0
11,45,0
10,45,0
87,44,0
86,44,35
85,44,0
82,44,43
79,44,0
77,44,0
75,44,0
73,44,0
71,44,27
69,44,35
63,44,0
62,44,0
58,44,35
54,44,0
53,44,0
52,44,0
51,44,0
49,44,0
47,44,0
45,44,0
44,44,0
42,44,0
41,44,0
39,44,33
38,44,0
37,44,12
36,44,0
35,44,0
34,44,0
33,44,0
32,44,0
31,44,0
29,44,0
28,44,0
27,44,19
26,44,0
24,44,4
21,44,0
16,44,0
14,44,47
13,44,0
12,44,15
11,44,0
87,43,0
86,43,15
85,43,0
82,43,42
79,43,11
78,43,43
77,43,0
75,43,0
73,43,0
63,43,0
62,43,13
61,43,0
60,43,44
59,43,0
58,43,2
56,43,44
55,43,7
53,43,0
52,43,0
51,43,0
50,43,0
49,43,5
47,43,0
44,43,5
43,43,0
41,43,0
40,43,0
38,43,0
37,43,0
36,43,29
32,43,46
31,43,3
30,43,0
29,43,0
27,43,11
25,43,22
21,43,0
18,43,43
16,43,19
15,43,37
14,43,0
12,43,0
11,43,0
87,42,0
86,42,20
85,42,0
82,42,43
78,42,3
77,42,8
75,42,0
73,42,0
63,42,0
61,42,0
60,42,0
58,42,0
57,42,29
56,42,0
54,42,7
53,42,0
52,42,0
51,42,0
50,42,0
49,42,0
47,42,0
43,42,48
42,42,0
40,42,0
38,42,0
37,42,0
36,42,30
35,42,0
34,42,0
33,42,0
32,42,0
31,42,39
30,42,0
29,42,36
27,42,5
26,42,44
21,42,4
18,42,36
16,42,17
15,42,0
13,42,0
12,42,0
87,41,0
86,41,16
85,41,29
82,41,47
78,41,0
76,41,21
75,41,0
73,41,13
66,41,46
63,41,0
62,41,35
60,41,0
59,41,0
58,41,0
57,41,0
55,41,0
53,41,0
51,41,0
50,41,0
49,41,0
48,41,41
47,41,0
46,41,29
42,41,39
41,41,0
39,41,0
38,41,0
37,41,0
35,41,1
34,41,0
33,41,0
32,41,0
30,41,0
29,41,43
28,41,0
26,41,0
21,41,0
18,41,44
17,41,14
16,41,0
14,41,0
13,41,0
87,40,0
86,40,0
85,40,46
78,40,0
76,40,0
75,40,39
66,40,29
63,40,34
62,40,13
60,40,0
59,40,0
58,40,22
57,40,0
56,40,0
55,40,0
54,40,0
53,40,0
52,40,0
51,40,0
50,40,0
48,40,47
47,40,0
46,40,0
41,40,0
40,40,30
39,40,13
38,40,0
36,40,12
35,40,0
34,40,0
33,40,0
32,40,0
30,40,36
29,40,0
28,40,32
27,40,0
25,40,13
21,40,0
18,40,26
17,40,12
16,40,0
15,40,0
14,40,0
13,40,0
86,39,0
84,39,24
78,39,0
76,39,0
66,39,2
62,39,25
59,39,0
58,39,0
57,39,0
56,39,0
52,39,0
51,39,2
47,39,0
46,39,0
40,39,0
38,39,0
37,39,0
34,39,0
33,39,0
32,39,0
30,39,5
28,39,0
27,39,0
25,39,2
21,39,0
18,39,0
16,39,0
15,39,0
14,39,0
86,38,0
84,38,0
78,38,0
76,38,0
66,38,0
64,38,41
58,38,32
57,38,48
56,38,0
55,38,0
54,38,0
53,38,0
52,38,3
51,38,0
49,38,22
48,38,25
47,38,0
46,38,0
39,38,0
38,38,0
37,38,0
36,38,3
35,38,0
34,38,0
33,38,0
31,38,0
30,38,0
29,38,0
28,38,0
25,38,0
21,38,0
18,38,0
15,38,0
14,38,32
86,37,0
85,37,0
84,37,0
78,37,0
77,37,12
76,37,0
66,37,0
64,37,0
53,37,0
52,37,0
51,37,43
48,37,21
47,37,0
46,37,43
39,37,0
38,37,0
37,37,0
36,37,0
35,37,25
32,37,0
31,37,0
30,37,0
29,37,0
28,37,0
25,37,4
21,37,0
18,37,22
15,37,0
86,36,0
85,36,0
84,36,23
83,36,0
78,36,0
77,36,0
76,36,0
75,36,0
66,36,0
64,36,0
52,36,0
48,36,0
38,36,0
37,36,0
36,36,0
35,36,0
34,36,2
33,36,0
32,36,0
30,36,4
29,36,39
16,36,0
85,35,0
83,35,0
79,35,0
78,35,0
77,35,0
76,35,0
75,35,0
66,35,0
64,35,0
52,35,0
51,35,7
49,35,19
48,35,0
35,35,0
34,35,38
33,35,0
30,35,50
29,35,41
26,35,18
24,35,10
17,35,27
16,35,0
85,34,0
84,34,15
83,34,0
81,34,24
80,34,0
79,34,0
78,34,0
77,34,0
76,34,0
75,34,0
66,34,0
64,34,0
51,34,0
50,34,0
49,34,0
48,34,0
35,34,0
34,34,23
33,34,35
31,34,34
29,34,15
26,34,0
24,34,0
19,34,48
17,34,0
16,34,0
85,33,0
84,33,0
83,33,0
82,33,0
81,33,0
80,33,0
78,33,21
77,33,8
76,33,0
75,33,0
74,33,10
66,33,39
65,33,3
64,33,7
63,33,33
51,33,0
50,33,0
49,33,0
48,33,0
34,33,22
31,33,5
29,33,0
26,33,0
24,33,17
19,33,0
17,33,0
85,32,32
84,32,0
82,32,0
81,32,0
79,32,0
78,32,0
77,32,0
75,32,0
74,32,0
65,32,0
63,32,0
51,32,0
50,32,0
49,32,0
48,32,0
36,32,20
34,32,6
31,32,0
29,32,0
27,32,0
25,32,0
20,32,23
19,32,0
18,32,0
17,32,0
84,31,0
83,31,0
82,31,0
81,31,0
80,31,0
79,31,0
77,31,0
76,31,0
75,31,0
74,31,0
73,31,0
65,31,0
63,31,0
51,31,0
50,31,0
49,31,0
48,31,0
36,31,1
34,31,0
31,31,4
29,31,7
27,31,0
25,31,0
20,31,0
19,31,48
18,31,0
17,31,0
84,30,27
83,30,0
82,30,0
80,30,0
79,30,0
77,30,20
76,30,0
75,30,45
74,30,0
73,30,0
65,30,0
63,30,0
51,30,0
50,30,0
49,30,0
48,30,0
36,30,0
34,30,3
30,30,30
28,30,0
26,30,0
21,30,36
20,30,0
19,30,0
18,30,0
84,29,0
83,29,0
82,29,0
79,29,0
78,29,0
76,29,0
75,29,0
73,29,0
72,29,0
64,29,0
62,29,0
51,29,1
50,29,0
49,29,0
36,29,12
34,29,30
32,29,5
30,29,0
28,29,0
26,29,0
21,29,0
20,29,0
19,29,0
18,29,0
84,28,0
83,28,0
82,28,19
79,28,30
78,28,0
77,28,22
76,28,6
75,28,0
74,28,46
73,28,0
72,28,0
64,28,0
62,28,0
50,28,0
49,28,1
37,28,29
35,28,13
32,28,34
29,28,0
27,28,0
22,28,0
21,28,0
20,28,7
19,28,0
85,27,0
84,27,0
83,27,0
78,27,0
77,27,0
75,27,0
74,27,0
73,27,0
72,27,0
71,27,14
64,27,0
63,27,0
62,27,43
61,27,26
37,27,0
35,27,0
33,27,24
31,27,5
29,27,6
28,27,25
27,27,1
22,27,0
21,27,8
20,27,0
19,27,0
85,26,0
84,26,0
83,26,10
78,26,0
77,26,0
75,26,0
74,26,0
72,26,0
71,26,0
63,26,0
61,26,0
37,26,29
35,26,49
29,26,43
28,26,30
23,26,0
22,26,0
21,26,0
20,26,0
85,25,0
84,25,0
77,25,0
76,25,0
74,25,0
73,25,47
72,25,0
71,25,0
63,25,0
62,25,0
61,25,29
60,25,0
38,25,0
36,25,0
24,25,5
23,25,0
21,25,0
20,25,0
86,24,0
85,24,0
84,24,0
77,24,0
76,24,0
74,24,0
73,24,0
72,24,0
71,24,0
62,24,0
60,24,3
39,24,1
38,24,4
37,24,34
24,24,0
23,24,0
22,24,0
21,24,0
86,23,0
85,23,0
77,23,12
76,23,0
74,23,0
73,23,0
72,23,0
71,23,0
39,23,0
37,23,0
25,23,0
24,23,0
23,23,0
22,23,0
21,23,2
86,22,0
85,22,0
76,22,0
75,22,8
74,22,0
73,22,0
72,22,7
71,22,0
70,22,41
40,22,0
38,22,0
35,22,45
26,22,0
25,22,0
23,22,0
22,22,0
86,21,0
85,21,0
84,21,0
83,21,0
76,21,0
75,21,0
74,21,14
73,21,0
72,21,22
71,21,0
70,21,42
39,21,0
27,21,0
26,21,0
25,21,0
24,21,0
23,21,0
85,20,0
84,20,0
83,20,0
82,20,0
81,20,0
80,20,0
79,20,0
78,20,0
77,20,0
76,20,4
75,20,0
74,20,0
73,20,0
72,20,19
71,20,0
70,20,0
40,20,48
28,20,0
27,20,0
26,20,0
25,20,0
24,20,0
23,20,0
84,19,0
83,19,0
82,19,0
81,19,0
80,19,0
79,19,0
78,19,0
77,19,0
76,19,0
75,19,0
74,19,0
73,19,0
72,19,0
71,19,0
70,19,0
69,19,46
29,19,0
28,19,0
26,19,0
25,19,0
24,19,0
23,19,32
79,18,12
78,18,0
77,18,0
76,18,0
75,18,0
74,18,0
73,18,0
72,18,0
71,18,0
70,18,47
69,18,0
68,18,0
30,18,0
29,18,0
26,18,34
25,18,0
24,18,0
72,17,0
71,17,0
70,17,0
68,17,0
67,17,0
32,17,0
31,17,0
30,17,0
27,17,0
26,17,4
25,17,0
24,17,0
71,16,43
70,16,0
69,16,0
68,16,42
67,16,0
66,16,0
65,16,1
34,16,11
33,16,0
32,16,0
31,16,0
28,16,0
27,16,0
26,16,0
25,16,0
24,16,0
69,15,0
68,15,0
67,15,0
65,15,0
64,15,0
36,15,2
35,15,0
34,15,0
33,15,0
32,15,0
30,15,6
29,15,0
28,15,10
26,15,0
25,15,0
68,14,0
67,14,0
66,14,0
65,14,21
64,14,28
63,14,0
62,14,0
61,14,32
37,14,0
36,14,0
35,14,0
34,14,0
32,14,28
31,14,27
27,14,33
26,14,0
25,14,0
66,13,0
65,13,0
64,13,0
61,13,0
60,13,0
59,13,0
58,13,16
40,13,0
39,13,0
38,13,0
37,13,0
36,13,28
35,13,14
33,13,17
32,13,15
27,13,0
26,13,0
25,13,0
64,12,0
63,12,0
62,12,0
61,12,0
58,12,0
57,12,0
56,12,0
55,12,0
54,12,0
53,12,28
44,12,27
43,12,0
42,12,0
41,12,0
40,12,0
39,12,30
36,12,7
35,12,0
34,12,24
27,12,0
26,12,0
62,11,0
61,11,0
60,11,0
59,11,0
58,11,0
54,11,13
53,11,0
52,11,0
51,11,0
50,11,0
49,11,28
48,11,48
47,11,37
46,11,16
45,11,16
41,11,0
40,11,0
39,11,0
38,11,0
37,11,0
36,11,0
35,11,0
28,11,3
27,11,0
26,11,0
60,10,45
59,10,0
58,10,0
57,10,0
56,10,0
55,10,0
54,10,0
53,10,0
52,10,5
51,10,26
50,10,39
46,10,26
45,10,0
44,10,0
43,10,0
42,10,0
41,10,0
40,10,0
39,10,0
38,10,14
37,10,0
36,10,0
35,10,0
34,10,0
33,10,0
28,10,0
27,10,0
26,10,0
55,9,0
54,9,0
53,9,0
52,9,0
51,9,0
50,9,0
49,9,0
48,9,0
47,9,0
46,9,0
45,9,0
44,9,0
36,9,5
35,9,0
34,9,0
33,9,0
32,9,0
31,9,0
30,9,0
29,9,0
28,9,0
27,9,0
33,8,0
32,8,0
31,8,0
30,8,0
29,8,0
28,8,0
27,8,24
31,7,0
30,7,0
29,7,0
